"NOM_ENT,C,110","NOM_MUN,C,110",IS_IN_ZMVM
Veracruz de Ignacio de la Llave,Tlacotalpan,0
Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,0
Veracruz de Ignacio de la Llave,Tlachichilco,0
Veracruz de Ignacio de la Llave,Tlalixcoyan,0
Veracruz de Ignacio de la Llave,Tlalnelhuayocan,0
Veracruz de Ignacio de la Llave,Tlapacoyan,0
Veracruz de Ignacio de la Llave,Tlaquilpa,0
Veracruz de Ignacio de la Llave,Tlilapan,0
Veracruz de Ignacio de la Llave,Tomatlán,0
Veracruz de Ignacio de la Llave,Tonayán,0
Veracruz de Ignacio de la Llave,Totutla,0
Veracruz de Ignacio de la Llave,Tuxpan,0
Veracruz de Ignacio de la Llave,Tuxtilla,0
Veracruz de Ignacio de la Llave,Ursulo Galván,0
Veracruz de Ignacio de la Llave,Vega de Alatorre,0
Veracruz de Ignacio de la Llave,Veracruz,0
Veracruz de Ignacio de la Llave,Villa Aldama,0
Veracruz de Ignacio de la Llave,Xoxocotla,0
Veracruz de Ignacio de la Llave,Yanga,0
Veracruz de Ignacio de la Llave,Yecuatla,0
Veracruz de Ignacio de la Llave,Zacualpan,0
Veracruz de Ignacio de la Llave,Zaragoza,0
Veracruz de Ignacio de la Llave,Zentla,0
Veracruz de Ignacio de la Llave,Zongolica,0
Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,0
Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,0
Veracruz de Ignacio de la Llave,Agua Dulce,0
Veracruz de Ignacio de la Llave,El Higo,0
Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,0
Veracruz de Ignacio de la Llave,Tres Valles,0
Veracruz de Ignacio de la Llave,Carlos A. Carrillo,0
Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,0
Veracruz de Ignacio de la Llave,Uxpanapa,0
Veracruz de Ignacio de la Llave,San Rafael,0
Veracruz de Ignacio de la Llave,Santiago Sochiapan,0
Yucatán,Abalá,0
Yucatán,Acanceh,0
Yucatán,Akil,0
Yucatán,Baca,0
Yucatán,Bokobá,0
Yucatán,Buctzotz,0
Yucatán,Cacalchén,0
Yucatán,Calotmul,0
Yucatán,Cansahcab,0
Yucatán,Cantamayec,0
Yucatán,Celestún,0
Yucatán,Cenotillo,0
Yucatán,Conkal,0
Yucatán,Cuncunul,0
Yucatán,Cuzamá,0
Yucatán,Chacsinkín,0
Yucatán,Chankom,0
Yucatán,Chapab,0
Yucatán,Chemax,0
Yucatán,Chicxulub Pueblo,0
Yucatán,Chichimilá,0
Yucatán,Chikindzonot,0
Yucatán,Chocholá,0
Yucatán,Chumayel,0
Yucatán,Dzán,0
Yucatán,Dzemul,0
Yucatán,Dzidzantún,0
Yucatán,Dzilam de Bravo,0
Yucatán,Dzilam González,0
Yucatán,Dzitás,0
Yucatán,Dzoncauich,0
Yucatán,Espita,0
Yucatán,Halachó,0
Yucatán,Hocabá,0
Yucatán,Hoctún,0
Yucatán,Homún,0
Yucatán,Huhí,0
Yucatán,Hunucmá,0
Yucatán,Ixil,0
Yucatán,Izamal,0
Yucatán,Kanasín,0
Yucatán,Kantunil,0
Yucatán,Kaua,0
Yucatán,Kinchil,0
Yucatán,Kopomá,0
Yucatán,Mama,0
Yucatán,Maní,0
Yucatán,Maxcanú,0
Yucatán,Mayapán,0
Yucatán,Mérida,0
Yucatán,Mocochá,0
Yucatán,Motul,0
Yucatán,Muna,0
Yucatán,Muxupip,0
Yucatán,Opichén,0
Yucatán,Oxkutzcab,0
Yucatán,Panabá,0
Yucatán,Peto,0
Yucatán,Progreso,0
Yucatán,Quintana Roo,0
Yucatán,Río Lagartos,0
Yucatán,Sacalum,0
Yucatán,Samahil,0
Yucatán,Sanahcat,0
Yucatán,San Felipe,0
Yucatán,Santa Elena,0
Yucatán,Seyé,0
Yucatán,Sinanché,0
Yucatán,Sotuta,0
Yucatán,Sucilá,0
Yucatán,Sudzal,0
Yucatán,Suma,0
Yucatán,Tahdziú,0
Yucatán,Tahmek,0
Yucatán,Teabo,0
Yucatán,Tecoh,0
Yucatán,Tekal de Venegas,0
Yucatán,Tekantó,0
Yucatán,Tekax,0
Yucatán,Tekit,0
Yucatán,Tekom,0
Yucatán,Telchac Pueblo,0
Yucatán,Telchac Puerto,0
Yucatán,Temax,0
Yucatán,Temozón,0
Yucatán,Tepakán,0
Yucatán,Tetiz,0
Yucatán,Teya,0
Yucatán,Ticul,0
Yucatán,Timucuy,0
Yucatán,Tinum,0
Yucatán,Tixcacalcupul,0
Yucatán,Tixkokob,0
Yucatán,Tixmehuac,0
Yucatán,Tixpéhual,0
Yucatán,Tizimín,0
Yucatán,Tunkás,0
Yucatán,Tzucacab,0
Yucatán,Uayma,0
Yucatán,Ucú,0
Yucatán,Umán,0
Yucatán,Valladolid,0
Yucatán,Xocchel,0
Yucatán,Yaxcabá,0
Yucatán,Yaxkukul,0
Yucatán,Yobaín,0
Zacatecas,Apozol,0
Zacatecas,Apulco,0
Zacatecas,Atolinga,0
Zacatecas,Benito Juárez,0
Zacatecas,Calera,0
Zacatecas,Ca–itas de Felipe Pescador,0
Zacatecas,Concepción del Oro,0
Zacatecas,Cuauhtémoc,0
Zacatecas,Chalchihuites,0
Zacatecas,Fresnillo,0
Zacatecas,Trinidad García de la Cadena,0
Zacatecas,Genaro Codina,0
Zacatecas,General Enrique Estrada,0
Zacatecas,General Francisco R. Murguía,0
Zacatecas,El Plateado de Joaquín Amaro,0
Zacatecas,General Pánfilo Natera,0
Zacatecas,Guadalupe,0
Zacatecas,Huanusco,0
Zacatecas,Jalpa,0
Zacatecas,Jerez,0
Zacatecas,Jiménez del Teul,0
Zacatecas,Juan Aldama,0
Zacatecas,Juchipila,0
Zacatecas,Loreto,0
Zacatecas,Luis Moya,0
Zacatecas,Mazapil,0
Zacatecas,Melchor Ocampo,0
Zacatecas,Mezquital del Oro,0
Zacatecas,Miguel Auza,0
Zacatecas,Momax,0
Zacatecas,Monte Escobedo,0
Zacatecas,Morelos,0
Zacatecas,Moyahua de Estrada,0
Zacatecas,Nochistlán de Mejía,0
Zacatecas,Noria de Ángeles,0
Zacatecas,Ojocaliente,0
Zacatecas,Pánuco,0
Zacatecas,Pinos,0
Zacatecas,Río Grande,0
Zacatecas,Sain Alto,0
Zacatecas,El Salvador,0
Zacatecas,Sombrerete,0
Zacatecas,Susticacán,0
Zacatecas,Tabasco,0
Zacatecas,Tepechitlán,0
Zacatecas,Tepetongo,0
Zacatecas,Teúl de González Ortega,0
Zacatecas,Tlaltenango de Sánchez Román,0
Zacatecas,Valparaíso,0
Zacatecas,Vetagrande,0
Zacatecas,Villa de Cos,0
Zacatecas,Villa García,0
Zacatecas,Villa González Ortega,0
Zacatecas,Villa Hidalgo,0
Zacatecas,Villanueva,0
Zacatecas,Zacatecas,0
Zacatecas,Trancoso,0
Zacatecas,Santa María de la Paz,0
